source_portal,source_url,slug,name,brand,currency,price_low_eur,price_high_eur,overall_rating,power,control,ball_output,maneuverability,sweet_spot,total,feel_es,shape_es,weight_raw
padelzoom,https://padelzoom.es/lok-be-flow-gen-2-yellow-blue-2026/,lok-be-flow-gen-2-yellow-blue-2026,Lok Be Flow Gen 2 Yellow-Blue 2026,Lok,EUR,84.95,,7.1,5.5,6.0,9.0,7.5,7.5,7.1,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/lok-be-hype-gen-2-2026/,lok-be-hype-gen-2-2026,Lok Be Hype Gen 2 2026,Lok,EUR,84.95,,7.0,6.5,6.0,9.0,7.0,6.5,7.0,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/lok-carbon-flow-gen-2-2026/,lok-carbon-flow-gen-2-2026,Lok Carbon Flow Gen 2 2026,Lok,EUR,189.95,,8.4,7.5,8.5,8.5,8.5,9.0,8.4,Medio,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/lok-carbon-hype-fdb-gen-2-2026/,lok-carbon-hype-fdb-gen-2-2026,Lok Carbon Hype Fdb Gen 2 2026,Lok,EUR,250.0,,8.3,9.0,8.5,8.5,7.5,8.0,8.3,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/lok-carbon-hype-gen-2-2026/,lok-carbon-hype-gen-2-2026,Lok Carbon Hype Gen 2 2026,Lok,EUR,189.95,,8.3,9.0,8.5,8.5,7.5,8.0,8.3,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/lok-easy-flow-gen-2-2026/,lok-easy-flow-gen-2-2026,Lok Easy Flow Gen 2 2026,Lok,EUR,129.95,,8.2,7.0,7.5,9.0,8.5,9.0,8.2,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/lok-easy-hype-gen-2-2026/,lok-easy-hype-gen-2-2026,Lok Easy Hype Gen 2 2026,Lok,EUR,129.95,,8.0,8.0,7.5,9.0,7.5,8.0,8.0,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/lok-jungle-2026/,lok-jungle-2026,Lok Jungle 2026,Lok,EUR,224.95,,8.2,9.0,9.0,8.0,7.5,7.5,8.2,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/lok-jungle-lite-2026/,lok-jungle-lite-2026,Lok Jungle Lite 2026,Lok,EUR,129.95,,7.9,7.5,7.5,9.5,7.5,7.5,7.9,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/lok-maxx-flow-gen-2-2026/,lok-maxx-flow-gen-2-2026,Lok Maxx Flow Gen 2 2026,Lok,EUR,209.95,,8.5,8.5,9.0,7.5,8.5,9.0,8.5,Medio-Duro,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/lok-maxx-hype-gen-2-2026-mike-yanguas/,lok-maxx-hype-gen-2-2026-mike-yanguas,Lok Maxx Hype Gen 2 2026 Mike Yanguas,Lok,EUR,209.95,,8.3,9.5,9.0,7.5,7.5,8.0,8.3,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/lok-maxx-hype-gen-2-2026-yanguas-world/,lok-maxx-hype-gen-2-2026-yanguas-world,Lok Maxx Hype Gen 2 2026 Yanguas World,Lok,EUR,209.95,,8.3,9.5,9.0,7.5,7.5,8.0,8.3,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/siux-astra-control-2026/,siux-astra-control-2026,Siux Astra Control 2026,Siux,EUR,114.5,,7.0,5.0,8.0,7.5,7.0,7.5,7.0,Medio-Blando,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/siux-beat-control-3-2026/,siux-beat-control-3-2026,Siux Beat Control 3 2026,Siux,EUR,98.95,,6.9,5.0,7.5,7.5,7.0,7.5,6.9,Medio-Blando,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/siux-fenix-elite-6-2026/,siux-fenix-elite-6-2026,Siux Fenix Elite 6 2026,Siux,EUR,189.9,,8.4,9.0,8.5,8.5,7.5,8.5,8.4,Medio-Duro,Diamante,355-375 gramos
padelzoom,https://padelzoom.es/siux-fenix-pro-black-2026-leo-ausburger/,siux-fenix-pro-black-2026-leo-ausburger,Siux Fenix Pro Black 2026 Leo Ausburger,Siux,EUR,288.5,,8.5,10.0,9.0,7.5,7.5,8.5,8.5,Duro,Diamante,355-375 gramos
padelzoom,https://padelzoom.es/siux-fenix-pro-glow-purple-2026-leo-ausburger/,siux-fenix-pro-glow-purple-2026-leo-ausburger,Siux Fenix Pro Glow Purple 2026 Leo Ausburger,Siux,EUR,260.5,,8.5,10.0,9.0,7.5,7.5,8.5,8.5,Duro,Diamante,355-375 gramos
padelzoom,https://padelzoom.es/siux-gea-2-2026/,siux-gea-2-2026,Siux Gea 2 2026,Siux,EUR,269.95,,8.0,7.0,8.0,8.5,8.0,8.5,8.0,Medio-Blando,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/siux-trilogy-elite-6-2026/,siux-trilogy-elite-6-2026,Siux Trilogy Elite 6 2026,Siux,EUR,214.95,,8.3,6.5,8.5,8.5,9.0,9.0,8.3,Medio-Blando,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/siux-trilogy-pro-ash-green-2026/,siux-trilogy-pro-ash-green-2026,Siux Trilogy Pro Ash Green 2026,Siux,EUR,268.95,,8.6,7.5,9.5,8.0,9.0,9.0,8.6,Medio,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/siux-trilogy-pro-noir-fog-2026/,siux-trilogy-pro-noir-fog-2026,Siux Trilogy Pro Noir Fog 2026,Siux,EUR,268.95,,8.6,7.5,9.5,8.0,9.0,9.0,8.6,Medio,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-superlight-2026/,adidas-metalbone-superlight-2026,Adidas Metalbone Superlight 2026,Adidas,EUR,127.95,,7.8,7.0,7.5,8.5,8.0,8.0,7.8,Medio-Blando,Lágrima,345-360 gramos
padelzoom,https://padelzoom.es/adidas-rx-series-light-2026/,adidas-rx-series-light-2026,Adidas RX Series Light 2026,Adidas,EUR,119.9,,7.1,6.5,7.0,7.5,7.5,7.0,7.1,Medio-Blando,Lágrima,310-330 gramos
padelzoom,https://padelzoom.es/adidas-rx-series-2026/,adidas-rx-series-2026,Adidas RX Series 2026,Adidas,EUR,107.9,,7.1,7.0,7.0,7.5,7.0,7.0,7.1,Medio-Blando,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/bullpadel-ionic-light-2026/,bullpadel-ionic-light-2026,Bullpadel Ionic Light 2026,Bullpadel,EUR,119.5,,8.1,6.5,8.0,9.0,8.5,8.5,8.1,Medio-Blando,Lágrima,350-360 gramos
padelzoom,https://padelzoom.es/siux-astra-hybrid-air-2026/,siux-astra-hybrid-air-2026,Siux Astra Hybrid Air 2026,Siux,EUR,113.9,,6.9,6.5,7.0,7.0,7.0,7.0,6.9,Medio-Blando,Lágrima,340-360 gramos
padelzoom,https://padelzoom.es/siux-beat-hybrid-3-2026/,siux-beat-hybrid-3-2026,Siux Beat Hybrid 3 2026,Siux,EUR,75.95,,6.5,6.0,7.0,7.0,6.0,6.5,6.5,Medio-Blando,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/siux-beat-hybrid-3-air-2026/,siux-beat-hybrid-3-air-2026,Siux Beat Hybrid 3 Air 2026,Siux,EUR,79.95,,6.5,5.0,7.0,7.0,7.0,6.5,6.5,Medio-Blando,Lágrima,340-360 gramos
padelzoom,https://padelzoom.es/siux-electra-elite-6-2026/,siux-electra-elite-6-2026,Siux Electra Elite 6 2026,Siux,EUR,189.9,,8.4,8.5,8.5,8.5,9.0,7.5,8.4,Medio-Duro,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/siux-electra-pro-fire-red-2026-franco-stupackzuk/,siux-electra-pro-fire-red-2026-franco-stupackzuk,Siux Electra Pro Fire Red 2026 Franco Stupackzuk,Siux,EUR,245.0,,8.7,9.0,9.0,8.0,9.0,8.5,8.7,Medio-Duro,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/siux-diablo-pro-royal-blue-2026/,siux-diablo-pro-royal-blue-2026,Siux Diablo Pro Royal Blue 2026,Siux,EUR,245.0,,8.6,8.5,8.5,9.0,8.5,8.5,8.6,Medio,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-pro-2025/,oxdog-ultimate-pro-2025,Oxdog Ultimate Pro 2025,Oxdog,EUR,256.0,319.9,8.5,9.5,9.0,8.0,7.5,8.5,8.5,Medio-Duro,Diamante,365 gramos
padelzoom,https://padelzoom.es/babolat-technical-viper-2025/,babolat-technical-viper-2025,Babolat Technical Viper 2025,Babolat,EUR,229.95,255.95,8.7,10.0,9.0,8.5,7.5,8.5,8.7,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-3-4-2025-ale-galan/,adidas-metalbone-3-4-2025-ale-galan,Adidas Metalbone 3.4 2025 - Ale Galan,Adidas,EUR,194.95,379.0,8.6,9.0,8.5,9.5,8.0,8.0,8.6,Medio,Diamante,345-360 gramos (+0-1
padelzoom,https://padelzoom.es/oxdog-pure-court-2026/,oxdog-pure-court-2026,Oxdog Pure Court 2026,Oxdog,EUR,149.0,,8.0,6.0,7.0,9.0,8.5,9.5,8.0,Medio-Blando,Redonda,365 gramos
padelzoom,https://padelzoom.es/oxdog-pure-pro-2026/,oxdog-pure-pro-2026,Oxdog Pure Pro+ 2026,Oxdog,EUR,299.0,,8.6,7.5,9.5,8.0,8.5,9.5,8.6,Duro,Redonda,370 gramos
padelzoom,https://padelzoom.es/oxdog-pure-tour-x-2026/,oxdog-pure-tour-x-2026,Oxdog Pure Tour X 2026,Oxdog,EUR,249.0,,8.4,7.0,8.5,8.5,8.5,9.5,8.4,Medio,Redonda,365 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-court-2026/,oxdog-ultimate-court-2026,Oxdog Ultimate Court 2026,Oxdog,EUR,129.9,,7.5,7.0,7.0,9.0,7.0,7.5,7.5,Medio-Blando,Diamante,365 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-nxt-gen-2026/,oxdog-ultimate-nxt-gen-2026,Oxdog Ultimate NXT-GEN 2026,Oxdog,EUR,179.0,,7.2,7.5,7.0,8.0,6.5,7.0,7.2,Medio-Blando,Diamante,345 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-pro-2026-2/,oxdog-ultimate-pro-2026-2,Oxdog Ultimate Pro 2026,Oxdog,EUR,329.0,,8.6,9.0,9.0,8.5,8.0,8.5,8.6,Medio-Duro,Diamante,365 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-pro-light-2026/,oxdog-ultimate-pro-light-2026,Oxdog Ultimate Pro Light 2026,Oxdog,EUR,319.0,,8.5,8.5,9.0,8.0,8.5,8.5,8.5,Medio-Duro,Diamante,350 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-pro-smash-2026/,oxdog-ultimate-pro-smash-2026,Oxdog Ultimate Pro Smash 2026,Oxdog,EUR,329.0,,8.6,9.5,9.0,8.5,7.5,8.5,8.6,Medio-Duro,Diamante,370 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-tour-x-2026/,oxdog-ultimate-tour-x-2026,Oxdog Ultimate Tour X 2026,Oxdog,EUR,259.0,,8.5,8.0,8.5,9.0,8.5,8.5,8.5,Medio,Diamante,355 gramos
padelzoom,https://padelzoom.es/oxdog-hyper-tour-x-2-0-2026/,oxdog-hyper-tour-x-2-0-2026,Oxdog Hyper Tour X 2.0 2026,Oxdog,EUR,249.0,,8.4,7.5,8.0,9.0,8.5,9.0,8.4,Medio,Lágrima,365 gramos
padelzoom,https://padelzoom.es/oxdog-hyper-pro-2-0-2026/,oxdog-hyper-pro-2-0-2026,Oxdog Hyper Pro+ 2.0 2026,Oxdog,EUR,319.0,,8.6,8.5,9.5,8.0,8.0,9.0,8.6,Duro,Lágrima,370 gramos
padelzoom,https://padelzoom.es/oxdog-hyper-pro-2-0-2026-2/,oxdog-hyper-pro-2-0-2026-2,Oxdog Hyper Pro 2.0 2026,Oxdog,EUR,309.0,,8.6,8.0,9.0,8.5,8.5,9.0,8.6,Medio-Duro,Lágrima,365 gramos
padelzoom,https://padelzoom.es/alkemia-thunder-2025/,alkemia-thunder-2025,Alkemia Thunder 2025,Alkemia,EUR,189.99,,8.6,10.0,9.0,7.5,8.0,8.5,8.6,Medio-Duro,Diamante,345-375 gramos
padelzoom,https://padelzoom.es/alkemia-terra-2026/,alkemia-terra-2026,Alkemia Terra 2026,Alkemia,EUR,189.99,,8.6,9.0,10.0,7.0,8.5,8.5,8.6,Medio-Duro,Redonda,350-370 gramos
padelzoom,https://padelzoom.es/alkemia-vento-2026/,alkemia-vento-2026,Alkemia Vento 2026,Alkemia,EUR,189.99,,8.6,8.5,8.5,9.0,8.5,8.5,8.6,Medio-Blando,Lágrima,350-360 gramos
padelzoom,https://padelzoom.es/head-radical-pro-2026/,head-radical-pro-2026,Head Radical Pro 2026,Head,EUR,159.95,,8.6,8.0,9.5,8.0,8.5,9.0,8.6,Duro,Lágrima,370 gramos
padelzoom,https://padelzoom.es/head-radical-team-2026/,head-radical-team-2026,Head Radical Team 2026,Head,EUR,102.95,,8.5,7.0,9.5,8.5,8.5,9.0,8.5,Medio-Duro,Lágrima,360 gramos
padelzoom,https://padelzoom.es/alkemia-tenebris-2026/,alkemia-tenebris-2026,Alkemia Tenebris 2026,Alkemia,EUR,189.99,,8.7,9.5,9.0,8.0,8.5,8.5,8.7,Medio-Duro,Lágrima,350-360 gramos
padelzoom,https://padelzoom.es/head-radical-team-light-2026/,head-radical-team-light-2026,Head Radical Team Light 2026,Head,EUR,99.95,,8.1,6.5,7.5,9.0,9.5,8.0,8.1,Medio,Lágrima,340 gramos
padelzoom,https://padelzoom.es/head-radical-motion-2026/,head-radical-motion-2026,Head Radical Motion 2026,Head,EUR,115.0,,8.5,7.5,9.0,8.0,9.0,9.0,8.5,Duro,Lágrima,355 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-2026-ale-galan/,adidas-metalbone-2026-ale-galan,Adidas Metalbone 2026 - Ale Galan,Adidas,EUR,285.95,,8.6,9.0,8.5,9.5,8.0,8.0,8.6,Medio,Diamante,"345-360 gr +(0-11,2)"
padelzoom,https://padelzoom.es/bullpadel-hack-04-2026-paquito-navarro/,bullpadel-hack-04-2026-paquito-navarro,Bullpadel Hack 04 2026 Paquito Navarro,Bullpadel,EUR,254.9,,8.7,10.0,9.0,8.0,8.5,8.0,8.7,Medio-Duro,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/nox-at10-luxury-genius-18k-alum-2026-agustin-tapia/,nox-at10-luxury-genius-18k-alum-2026-agustin-tapia,Nox AT10 Luxury Genius 18K Alum 2026 Agustin Tapia,Nox,EUR,309.9,,8.7,8.0,8.5,8.5,9.5,9.0,8.7,Medio,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/black-crown-hurricane-3-0-2025/,black-crown-hurricane-3-0-2025,Black Crown Hurricane 3.0 2025,Black Crown,EUR,129.95,,8.3,8.0,7.5,9.0,8.0,9.0,8.3,Medio-Blando,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-hurricane-pro-3-0-2025/,black-crown-hurricane-pro-3-0-2025,Black Crown Hurricane Pro 3.0 2025,Black Crown,EUR,161.95,,8.5,8.5,8.5,8.5,8.0,9.0,8.5,Medio,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-patron-kore-2026/,black-crown-patron-kore-2026,Black Crown Patron Kore 2026,Black Crown,EUR,224.5,,8.1,8.5,8.0,8.5,7.5,8.0,8.1,Medio,Diamante,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-piton-14-2026/,black-crown-piton-14-2026,Black Crown Piton 14 2026,Black Crown,EUR,163.5,,8.3,7.5,8.5,8.5,8.5,8.5,8.3,Medio,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/bullpadel-hack-advance-2026/,bullpadel-hack-advance-2026,Bullpadel Hack Advance 2026,Bullpadel,EUR,98.9,,7.8,6.0,8.0,9.0,8.0,8.0,7.8,Medio-Blando,Redonda,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-neuron-02-cloud-2026/,bullpadel-neuron-02-cloud-2026,Bullpadel Neuron 02 Cloud 2026,Bullpadel,EUR,214.9,,8.2,7.0,8.0,9.5,8.0,8.5,8.2,Medio-Blando,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-05-woman-cloud-2026/,bullpadel-vertex-05-woman-cloud-2026,Bullpadel Vertex 05 Woman Cloud 2026,Bullpadel,EUR,214.9,,8.2,7.0,8.0,9.5,8.5,8.0,8.2,Medio-Blando,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-advance-2026/,bullpadel-vertex-advance-2026,Bullpadel Vertex Advance 2026,Bullpadel,EUR,110.9,,7.6,7.0,7.5,9.0,7.0,7.5,7.6,Medio-Blando,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/drop-shot-blitz-attack-2025/,drop-shot-blitz-attack-2025,Drop Shot Blitz Attack 2025,Drop Shot,EUR,199.95,,8.3,9.0,9.0,8.0,7.5,8.0,8.3,Medio-Duro,Diamante,360-370 gramos
padelzoom,https://padelzoom.es/drop-shot-canyon-pro-attack-1-5-pablo-lima-2025/,drop-shot-canyon-pro-attack-1-5-pablo-lima-2025,Drop Shot Canyon Pro Attack 1.5 Pablo Lima 2025,Drop Shot,EUR,168.95,,8.5,9.5,9.0,8.5,7.5,8.0,8.5,Medio-Duro,Diamante,365-385 gramos
padelzoom,https://padelzoom.es/drop-shot-conqueror-attack-1-5-2025/,drop-shot-conqueror-attack-1-5-2025,Drop Shot Conqueror Attack 1.5 2025,Drop Shot,EUR,189.95,,8.6,9.0,9.0,8.5,8.0,8.5,8.6,Medio-Duro,Diamante,365-385 gramos
padelzoom,https://padelzoom.es/drop-shot-renegade-lite-attack-2025/,drop-shot-renegade-lite-attack-2025,Drop Shot Renegade Lite Attack 2025,Drop Shot,EUR,74.95,,6.5,7.5,7.0,7.0,5.5,5.5,6.5,Medio-Blando,Diamante,360-370 gramos
padelzoom,https://padelzoom.es/drop-shot-renegade-lite-control-2025/,drop-shot-renegade-lite-control-2025,Drop Shot Renegade Lite Control 2025,Drop Shot,EUR,84.95,,6.3,5.5,6.0,7.0,6.5,6.5,6.3,Medio-Blando,Redonda,360-370 gramos
padelzoom,https://padelzoom.es/enebe-astra-2026/,enebe-astra-2026,Enebe Astra 2026,Enebe,EUR,71.95,,6.3,5.0,7.0,7.5,6.0,6.0,6.3,Medio-Blando,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/enebe-combat-7-1-v2-2025/,enebe-combat-7-1-v2-2025,Enebe Combat 7.1 V2 2025,Enebe,EUR,109.9,,8.4,8.0,9.0,8.0,8.5,8.5,8.4,Medio-Duro,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/enebe-genius-blue-2026/,enebe-genius-blue-2026,Enebe Genius Blue 2026,Enebe,EUR,216.95,,8.4,8.0,9.0,7.5,9.0,8.5,8.4,Medio-Duro,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/enebe-genius-red-2026/,enebe-genius-red-2026,Enebe Genius Red 2026,Enebe,EUR,216.95,,8.4,7.5,8.5,8.5,9.0,8.5,8.4,Medio,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/enebe-mustang-silver-3k-2026/,enebe-mustang-silver-3k-2026,Enebe Mustang Silver 3K 2026,Enebe,EUR,207.95,,8.3,9.0,8.0,8.5,8.0,8.0,8.3,Medio,Diamante,355-370 gramos
padelzoom,https://padelzoom.es/enebe-response-24k-silver-2026/,enebe-response-24k-silver-2026,Enebe Response 24K Silver 2026,Enebe,EUR,204.95,,8.2,8.0,8.0,8.5,8.0,8.5,8.2,Medio,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/enebe-suburban-green-12k-2026/,enebe-suburban-green-12k-2026,Enebe Suburban Green 12K 2026,Enebe,EUR,131.95,,7.3,8.0,7.5,7.0,7.0,7.0,7.3,Medio-Duro,Diamante,355-370 gramos
padelzoom,https://padelzoom.es/enebe-suburban-red-12k-2026/,enebe-suburban-red-12k-2026,Enebe Suburban Red 12K 2026,Enebe,EUR,131.95,,7.3,8.0,7.5,7.0,7.0,7.0,7.3,Medio-Duro,Diamante,355-370 gramos
padelzoom,https://padelzoom.es/enebe-suburban-silver-3k-2026/,enebe-suburban-silver-3k-2026,Enebe Suburban Silver 3K 2026,Enebe,EUR,131.95,,7.2,7.5,7.0,7.5,7.0,7.0,7.2,Medio,Diamante,355-370 gramos
padelzoom,https://padelzoom.es/head-extreme-one-2026/,head-extreme-one-2026,Head Extreme One 2026,Head,EUR,169.9,,8.4,9.0,9.0,7.5,9.0,7.5,8.4,Medio-Duro,Diamante,350 gramos
padelzoom,https://padelzoom.es/head-extreme-one-x-2026/,head-extreme-one-x-2026,Head Extreme One X 2026,Head,EUR,175.9,,8.3,9.5,9.0,7.5,8.0,7.5,8.3,Medio-Duro,Diamante,370 gramos
padelzoom,https://padelzoom.es/royal-padel-130-factor-2026/,royal-padel-130-factor-2026,Royal Padel 130 Factor 2026,Royal Padel,EUR,84.95,,6.3,5.5,6.5,7.5,6.0,6.0,6.3,Medio-Blando,Redonda,360-380 gramos
padelzoom,https://padelzoom.es/royal-padel-m27-light-2026/,royal-padel-m27-light-2026,Royal Padel M27 Light 2026,Royal Padel,EUR,279.95,,8.5,6.5,9.0,9.0,9.0,9.0,8.5,Medio-Blando,Redonda,350-365 gramos
padelzoom,https://padelzoom.es/royal-padel-m27-poly-2026/,royal-padel-m27-poly-2026,Royal Padel M27 Poly 2026,Royal Padel,EUR,279.95,,8.5,7.0,9.0,9.0,8.5,9.0,8.5,Medio-Blando,Redonda,360-380 gramos
padelzoom,https://padelzoom.es/royal-padel-r-control-2026/,royal-padel-r-control-2026,Royal Padel R Control 2026,Royal Padel,EUR,259.95,,7.8,9.0,8.0,7.5,7.0,7.5,7.8,Medio-Duro,Diamante,360-380 gramos
padelzoom,https://padelzoom.es/drop-shot-explorer-pro-attack-1-5-2025-lucas-campagnolo/,drop-shot-explorer-pro-attack-1-5-2025-lucas-campagnolo,Drop Shot Explorer Pro Attack 1.5 2025 Lucas Campagnolo,Drop Shot,EUR,189.9,,8.6,9.0,9.5,8.5,8.0,8.0,8.6,Medio-Duro,Lágrima,365-385 gramos
padelzoom,https://padelzoom.es/bullpadel-hack-04-hybrid-cloud-2026/,bullpadel-hack-04-hybrid-cloud-2026,Bullpadel Hack 04 Hybrid Cloud 2026,Bullpadel,EUR,214.9,,8.2,6.5,8.0,9.5,8.5,8.5,8.2,Medio-Blando,Lágrima,365-375 gramos
padelzoom,https://padelzoom.es/drop-shot-axion-attack-1-5-jon-sanz-2025/,drop-shot-axion-attack-1-5-jon-sanz-2025,Drop Shot Axion Attack 1.5 Jon Sanz 2025,Drop Shot,EUR,174.5,,8.5,9.0,8.5,8.0,9.0,8.0,8.5,Medio-Duro,Lágrima,365-385 gramos
padelzoom,https://padelzoom.es/enebe-aerox-7-1-v2-2025/,enebe-aerox-7-1-v2-2025,Enebe Aerox 7.1 V2 2025,Enebe,EUR,109.9,,8.3,8.5,8.5,8.0,8.0,8.5,8.3,Medio,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-special-elite-2026/,black-crown-special-elite-2026,Black Crown Special Elite 2026,Black Crown,EUR,188.9,,8.3,8.0,8.0,9.0,8.0,8.5,8.3,Medio,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/enebe-response-3k-evo-2026/,enebe-response-3k-evo-2026,Enebe Response 3K EVO 2026,Enebe,EUR,194.95,,8.2,8.5,8.5,7.5,8.0,8.5,8.2,Medio-Duro,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/enebe-rsx-7-1-carbon-v2-2025/,enebe-rsx-7-1-carbon-v2-2025,Enebe RSX 7.1 Carbon V2 2025,Enebe,EUR,109.9,,8.2,9.0,8.5,8.0,7.5,8.0,8.2,Medio,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/enebe-point-light-2026/,enebe-point-light-2026,Enebe Point Light 2026,Enebe,EUR,80.95,,6.2,6.0,6.5,7.5,5.5,5.5,6.2,Medio-Blando,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/siux-astra-hybrid-2026/,siux-astra-hybrid-2026,Siux Astra Hybrid 2026,Siux,EUR,114.5,,7.0,7.5,7.0,7.0,6.5,7.0,7.0,Medio-Blando,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/drop-shot-axion-attack-1-ltd-jon-sanz/,drop-shot-axion-attack-1-ltd-jon-sanz,Drop Shot Axion Attack 1 LTD Jon Sanz,Drop Shot,EUR,189.95,,8.5,9.0,8.5,8.0,9.0,8.0,8.5,Medio-Duro,Lágrima,365-385 gramos
padelzoom,https://padelzoom.es/enebe-space-2-0-2026/,enebe-space-2-0-2026,Enebe Space 2.0 2026,Enebe,EUR,197.95,,7.6,7.0,8.0,8.0,7.5,7.5,7.6,Medio,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/enebe-response-24k-violet-2026/,enebe-response-24k-violet-2026,Enebe Response 24K Violet 2026,Enebe,EUR,204.95,,8.2,8.0,8.0,8.5,8.0,8.5,8.2,Medio,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-gladius-2026/,black-crown-gladius-2026,Black Crown Gladius 2026,Black Crown,EUR,158.5,,8.0,8.0,8.5,7.5,8.0,8.0,8.0,Medio-Duro,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-gladius-force-2026/,black-crown-gladius-force-2026,Black Crown Gladius Force 2026,Black Crown,EUR,154.5,,8.0,7.5,8.5,8.0,8.0,8.0,8.0,Medio,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/royal-padel-36-aniversario-light-2026/,royal-padel-36-aniversario-light-2026,Royal Padel 36 Aniversario Light 2026,Royal Padel,EUR,219.95,,8.3,6.5,8.0,10.0,8.5,8.5,8.3,Blando,Lágrima,360-380 gramos
padelzoom,https://padelzoom.es/black-crown-special-max-2026/,black-crown-special-max-2026,Black Crown Special Max 2026,Black Crown,EUR,219.5,,8.5,9.0,8.5,8.5,8.0,8.5,8.5,Medio,Lágrima,355-370 gramos
padelzoom,https://padelzoom.es/babolat-air-veron-2026/,babolat-air-veron-2026,Babolat Air Veron 2026,Babolat,EUR,179.9,,8.2,8.0,8.0,8.5,9.0,7.5,8.2,Medio,Diamante,345-365 gramos
padelzoom,https://padelzoom.es/babolat-air-vertuo-2026/,babolat-air-vertuo-2026,Babolat Air Vertuo 2026,Babolat,EUR,159.9,,8.0,7.5,7.0,9.0,9.0,7.5,8.0,Medio-Blando,Diamante,335-355 gramos
padelzoom,https://padelzoom.es/babolat-air-viper-2026/,babolat-air-viper-2026,Babolat Air Viper 2026,Babolat,EUR,239.95,,8.6,9.0,8.5,9.0,9.0,7.5,8.6,Medio-Duro,Diamante,345-365 gramos
padelzoom,https://padelzoom.es/babolat-counter-veron-2026/,babolat-counter-veron-2026,Babolat Counter Veron 2026,Babolat,EUR,215.95,,8.6,7.5,9.0,8.5,9.0,9.0,8.6,Medio,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/babolat-counter-vertuo-2026/,babolat-counter-vertuo-2026,Babolat Counter Vertuo 2026,Babolat,EUR,148.5,,8.3,6.5,8.0,9.0,9.0,9.0,8.3,Medio-Blando,Redonda,340-360 gramos
