source_portal,source_url,slug,name,brand,description,published_at,overall_rating,power,control,rebound,maneuverability,sweet_spot
padelful,https://www.padelful.com/en/rackets/adidas-metalbone-w-team-2023,adidas-metalbone-w-team-2023,Adidas Metalbone W Team 2023,Adidas,,2023-08-06T20:07:00.459Z,8.0,7.3,7.9,8.4,8.6,7.8
padelful,https://www.padelful.com/en/rackets/adidas-metalbone-woman-lite-2022,adidas-metalbone-woman-lite-2022,Adidas Metalbone Woman Lite 2022,Adidas,,2022-08-05T20:27:36.653Z,7.7,7.9,7.6,8.1,8.1,6.8
padelful,https://www.padelful.com/en/rackets/adidas-multiweight-master-ltd-2023,adidas-multiweight-master-ltd-2023,Adidas Multiweight Master LTD 2023,Adidas,,2023-09-10T14:02:48.689Z,8.7,8.7,9.1,8.7,8.0,9.0
padelful,https://www.padelful.com/en/rackets/adidas-rx-100-2022,adidas-rx-100-2022,Adidas RX 100 2022,Adidas,,2022-08-05T19:36:54.380Z,7.0,6.2,7.0,7.6,7.4,6.6
padelful,https://www.padelful.com/en/rackets/adidas-rx-1000-2023,adidas-rx-1000-2023,Adidas RX 1000 2023,Adidas,,2023-08-06T19:58:20.470Z,6.8,5.9,6.4,7.7,7.2,7.0
padelful,https://www.padelful.com/en/rackets/adidas-rx-200-light-2022,adidas-rx-200-light-2022,Adidas RX 200 Light 2022,Adidas,,2022-08-05T19:46:38.174Z,7.0,6.0,6.9,7.6,8.0,6.6
padelful,https://www.padelful.com/en/rackets/adidas-rx-2000-light-2023,adidas-rx-2000-light-2023,Adidas RX 2000 Light 2023,Adidas,,2023-08-05T19:43:49.184Z,7.1,6.8,7.1,7.6,6.8,7.1
padelful,https://www.padelful.com/en/rackets/adidas-rx-300-2022,adidas-rx-300-2022,Adidas RX 300 2022,Adidas,,2022-08-01T20:52:44.413Z,7.1,7.2,7.4,7.4,7.0,6.3
padelful,https://www.padelful.com/en/rackets/adidas-rx-carbon-2023,adidas-rx-carbon-2023,Adidas RX Carbon 2023,Adidas,,2023-08-07T10:54:02.298Z,7.4,7.5,8.2,6.9,7.5,7.0
padelful,https://www.padelful.com/en/rackets/adidas-rx-greenpadel-2023,adidas-rx-greenpadel-2023,Adidas RX Greenpadel 2023,Adidas,,2023-08-07T14:35:41.964Z,7.3,7.2,7.0,8.2,7.4,6.9
padelful,https://www.padelful.com/en/rackets/adidas-rx-light-2025,adidas-rx-light-2025,Adidas RX Light 2025,Adidas,,2025-02-12T15:10:05.042Z,7.1,6.3,7.2,7.5,7.6,7.1
padelful,https://www.padelful.com/en/rackets/adidas-rx-lime-2025,adidas-rx-lime-2025,Adidas RX Lime 2025,Adidas,,2025-02-12T15:13:24.878Z,7.2,7.0,7.1,7.5,7.0,7.2
padelful,https://www.padelful.com/en/rackets/adidas-rx-red-2025,adidas-rx-red-2025,Adidas RX Red 2025,Adidas,,2025-02-12T17:14:13.893Z,7.0,7.1,6.9,7.4,6.9,6.8
padelful,https://www.padelful.com/en/rackets/adidas-rx-series-2026,adidas-rx-series-2026,Adidas RX Series 2026,Adidas,,2025-12-08T13:17:28.693Z,7.0,6.8,7.0,7.5,6.9,7.0
padelful,https://www.padelful.com/en/rackets/adidas-rx-series-light-2024,adidas-rx-series-light-2024,Adidas RX Series Light 2024,Adidas,,2023-12-20T12:19:28.124Z,7.1,6.7,7.1,7.5,7.6,6.8
padelful,https://www.padelful.com/en/rackets/adidas-rx-series-light-2026,adidas-rx-series-light-2026,Adidas RX Series Light 2026,Adidas,,2025-12-08T12:48:30.304Z,7.1,6.4,7.0,7.4,7.7,7.1
padelful,https://www.padelful.com/en/rackets/adidas-rx-series-lime-2024,adidas-rx-series-lime-2024,Adidas RX Series Lime 2024,Adidas,,2023-12-20T12:13:04.843Z,7.0,6.9,7.0,7.7,6.8,6.8
padelful,https://www.padelful.com/en/rackets/adidas-rx-series-red-2024,adidas-rx-series-red-2024,Adidas RX Series RED 2024,Adidas,,2023-12-20T11:52:17.212Z,7.1,7.0,6.9,7.6,7.0,7.2
padelful,https://www.padelful.com/en/rackets/akkeron-andromeda-a22-rc,akkeron-andromeda-a22-rc,Akkeron Andromeda A22 RC,Akkeron,,2022-08-05T21:06:58.080Z,8.4,6.5,8.4,8.9,9.1,9.0
padelful,https://www.padelful.com/en/rackets/akkeron-armageddon-edition-a22-rc,akkeron-armageddon-edition-a22-rc,Akkeron Armageddon Edition A22 RC,Akkeron,,2022-08-07T10:43:12.124Z,8.5,8.3,9.3,8.2,8.1,8.6
padelful,https://www.padelful.com/en/rackets/akkeron-athenea-a22-rc,akkeron-athenea-a22-rc,Akkeron Athenea A22 RC,Akkeron,,2022-08-07T15:10:45.378Z,8.1,5.4,7.1,9.6,9.9,8.3
padelful,https://www.padelful.com/en/rackets/akkeron-atlas-edition-a22-rc,akkeron-atlas-edition-a22-rc,Akkeron Atlas Edition A22 RC,Akkeron,,2022-08-07T11:24:27.980Z,8.4,7.1,9.1,7.9,8.9,8.9
padelful,https://www.padelful.com/en/rackets/akkeron-calypso-a22-rc,akkeron-calypso-a22-rc,Akkeron Calypso A22 RC,Akkeron,,2022-08-07T11:30:12.499Z,8.2,6.2,6.7,10.0,10.0,8.1
padelful,https://www.padelful.com/en/rackets/akkeron-fenix-edition-a22-rc,akkeron-fenix-edition-a22-rc,Akkeron Fenix Edition A22 RC,Akkeron,,2022-08-07T11:38:34.564Z,8.1,9.0,8.4,7.9,7.4,7.9
padelful,https://www.padelful.com/en/rackets/akkeron-furia-a22-rc,akkeron-furia-a22-rc,Akkeron Furia A22 RC,Akkeron,,2022-07-31T20:54:25.840Z,8.5,7.9,8.5,9.4,8.1,8.5
padelful,https://www.padelful.com/en/rackets/akkeron-helios-edition-a22-rc,akkeron-helios-edition-a22-rc,Akkeron Helios Edition A22 RC,Akkeron,,2022-07-31T20:43:24.375Z,8.2,9.6,8.4,8.2,6.9,8.1
padelful,https://www.padelful.com/en/rackets/akkeron-nexus-a22-rc,akkeron-nexus-a22-rc,Akkeron Nexus A22 RC,Akkeron,,2022-08-04T19:08:19.523Z,8.1,5.8,6.6,10.0,9.9,8.2
padelful,https://www.padelful.com/en/rackets/akkeron-oro-a22-rc,akkeron-oro-a22-rc,Akkeron Oro A22 RC,Akkeron,,2022-08-07T10:20:43.682Z,8.2,6.2,7.5,9.6,9.4,8.4
padelful,https://www.padelful.com/en/rackets/akkeron-oro-espana-a22-rc,akkeron-oro-espana-a22-rc,Akkeron Oro España A22 RC,Akkeron,,2022-08-04T18:42:23.039Z,8.2,6.1,7.6,9.4,9.4,8.5
padelful,https://www.padelful.com/en/rackets/akkeron-oro-furia-a22-rc,akkeron-oro-furia-a22-rc,Akkeron Oro Furia A22 RC,Akkeron,,2022-08-07T11:51:01.793Z,8.5,6.9,8.4,8.9,9.1,9.0
padelful,https://www.padelful.com/en/rackets/akkeron-plata-a22-rc,akkeron-plata-a22-rc,Akkeron Plata A22 RC,Akkeron,,2022-08-06T20:07:56.475Z,8.2,8.9,7.9,9.4,6.7,7.9
padelful,https://www.padelful.com/en/rackets/akkeron-poseidon-a22-rc,akkeron-poseidon-a22-rc,Akkeron Poseidon A22 RC,Akkeron,,2022-08-06T18:59:31.734Z,8.5,6.8,9.0,9.0,8.8,9.0
padelful,https://www.padelful.com/en/rackets/akkeron-vega-a22-rc,akkeron-vega-a22-rc,Akkeron Vega A22 RC,Akkeron,,2022-08-04T17:46:03.924Z,8.4,9.6,9.0,7.5,7.9,7.8
padelful,https://www.padelful.com/en/rackets/alkemia-blaze-2023,alkemia-blaze-2023,Alkemia Blaze 2023,Alkemia,,2023-09-10T13:53:53.507Z,8.6,10.0,9.0,6.8,8.6,8.4
padelful,https://www.padelful.com/en/rackets/alkemia-ignis-2023,alkemia-ignis-2023,Alkemia Ignis 2023,Alkemia,,2023-08-07T10:52:47.861Z,8.6,8.9,9.4,7.8,8.3,8.4
padelful,https://www.padelful.com/en/rackets/alkemia-ignis-2024,alkemia-ignis-2024,Alkemia Ignis 2024,Alkemia,,2024-10-02T14:10:01.528Z,8.8,9.2,8.9,8.6,8.7,8.4
padelful,https://www.padelful.com/en/rackets/alkemia-ignis-2025,alkemia-ignis-2025,Alkemia Ignis 2025,Alkemia,,2025-10-27T11:16:20.441Z,8.6,9.0,8.9,8.3,8.4,8.3
padelful,https://www.padelful.com/en/rackets/alkemia-ignis-2026,alkemia-ignis-2026,Alkemia Ignis 2026,Alkemia,,2026-02-12T22:49:24.174Z,8.8,9.1,9.2,8.5,8.5,8.6
padelful,https://www.padelful.com/en/rackets/alkemia-lux-3-0,alkemia-lux-3-0,Alkemia Lux 3.0,Alkemia,,2022-08-06T19:38:25.981Z,8.7,8.2,8.7,9.4,8.6,8.6
padelful,https://www.padelful.com/en/rackets/alkemia-tenebris-2023,alkemia-tenebris-2023,Alkemia Tenebris 2023,Alkemia,,2023-07-31T21:13:26.634Z,8.7,10.0,9.2,7.1,8.5,8.7
padelful,https://www.padelful.com/en/rackets/alkemia-tenebris-2024,alkemia-tenebris-2024,Alkemia Tenebris 2024,Alkemia,,2024-06-06T17:59:02.764Z,8.6,9.5,8.9,7.3,8.6,8.6
padelful,https://www.padelful.com/en/rackets/alkemia-tenebris-2025,alkemia-tenebris-2025,Alkemia Tenebris 2025,Alkemia,,2025-10-27T11:11:17.277Z,8.7,9.5,9.2,7.5,8.7,8.5
padelful,https://www.padelful.com/en/rackets/alkemia-tenebris-2026,alkemia-tenebris-2026,Alkemia Tenebris 2026,Alkemia,,2026-02-12T22:51:00.200Z,8.7,9.5,9.0,8.0,8.4,8.6
padelful,https://www.padelful.com/en/rackets/alkemia-terra-2023,alkemia-terra-2023,Alkemia Terra 2023,Alkemia,,2023-08-04T19:10:45.370Z,8.6,8.5,9.8,7.2,8.4,9.2
padelful,https://www.padelful.com/en/rackets/alkemia-terra-2024,alkemia-terra-2024,Alkemia Terra 2024,Alkemia,,2024-10-02T05:35:03.558Z,8.6,8.9,9.9,7.0,8.6,8.4
padelful,https://www.padelful.com/en/rackets/alkemia-terra-2025,alkemia-terra-2025,Alkemia Terra 2025,Alkemia,,2025-10-27T11:24:39.914Z,8.6,9.0,10.0,7.0,8.4,8.5
padelful,https://www.padelful.com/en/rackets/alkemia-terra-2026,alkemia-terra-2026,Alkemia Terra 2026,Alkemia,,2026-02-12T22:17:35.702Z,8.6,8.9,10.0,7.1,8.6,8.5
padelful,https://www.padelful.com/en/rackets/alkemia-thunder-2025,alkemia-thunder-2025,Alkemia Thunder 2025,Alkemia,,2025-10-27T11:27:27.425Z,8.6,10.0,9.0,7.6,7.9,8.5
padelful,https://www.padelful.com/en/rackets/alkemia-vento-2023,alkemia-vento-2023,Alkemia Vento 2023,Alkemia,,2023-07-28T09:14:04.046Z,8.7,8.5,8.9,9.0,8.5,8.7
padelful,https://www.padelful.com/en/rackets/alkemia-vento-2024,alkemia-vento-2024,Alkemia Vento 2024,Alkemia,,2024-06-06T17:57:21.561Z,8.7,8.6,9.1,8.9,8.3,8.4
padelful,https://www.padelful.com/en/rackets/alkemia-vento-2025,alkemia-vento-2025,Alkemia Vento 2025,Alkemia,,2025-10-27T11:23:12.499Z,8.7,8.6,8.8,8.9,8.5,8.6
padelful,https://www.padelful.com/en/rackets/alkemia-vento-2026,alkemia-vento-2026,Alkemia Vento 2026,Alkemia,,2026-02-12T22:20:09.580Z,8.6,8.5,8.5,9.1,8.3,8.4
padelful,https://www.padelful.com/en/rackets/babolat-air-veron-2022,babolat-air-veron-2022,Babolat Air Veron 2022,Babolat,,2022-08-07T12:56:45.447Z,8.1,8.5,7.8,8.6,8.4,7.4
padelful,https://www.padelful.com/en/rackets/babolat-air-veron-2023,babolat-air-veron-2023,Babolat Air Veron 2023,Babolat,,2023-08-04T19:41:51.928Z,8.2,8.4,7.8,8.5,8.6,7.7
padelful,https://www.padelful.com/en/rackets/babolat-air-veron-2024,babolat-air-veron-2024,Babolat Air Veron 2024,Babolat,,2024-04-10T15:14:19.901Z,8.2,8.4,7.9,8.5,8.6,7.5
padelful,https://www.padelful.com/en/rackets/babolat-air-veron-2025,babolat-air-veron-2025,Babolat Air Veron 2025,Babolat,,2025-02-12T15:18:24.823Z,8.2,8.6,7.9,8.5,8.6,7.5
padelful,https://www.padelful.com/en/rackets/babolat-air-vertuo-2022,babolat-air-vertuo-2022,Babolat Air Vertuo 2022,Babolat,,2022-07-31T20:23:27.606Z,7.9,7.3,6.8,9.0,8.7,7.6
padelful,https://www.padelful.com/en/rackets/babolat-air-vertuo-2023,babolat-air-vertuo-2023,Babolat Air Vertuo 2023,Babolat,,2023-09-08T18:31:36.797Z,7.9,7.6,7.0,9.1,8.4,7.4
padelful,https://www.padelful.com/en/rackets/babolat-air-vertuo-2025,babolat-air-vertuo-2025,Babolat Air Vertuo 2025,Babolat,,2025-05-19T19:05:50.734Z,7.9,7.6,6.9,9.0,8.6,7.4
padelful,https://www.padelful.com/en/rackets/babolat-air-viper-2022,babolat-air-viper-2022,Babolat Air Viper 2022,Babolat,,2022-08-04T19:26:39.979Z,8.6,9.3,8.5,9.2,8.4,7.5
padelful,https://www.padelful.com/en/rackets/babolat-air-viper-2023,babolat-air-viper-2023,Babolat Air Viper 2023,Babolat,,2023-08-07T12:04:51.287Z,8.6,9.6,8.5,9.1,8.3,7.6
padelful,https://www.padelful.com/en/rackets/babolat-air-viper-2024,babolat-air-viper-2024,Babolat Air Viper 2024,Babolat,,2024-02-17T21:08:57.452Z,8.5,9.4,8.4,9.0,8.5,7.4
padelful,https://www.padelful.com/en/rackets/babolat-air-viper-2025,babolat-air-viper-2025,Babolat Air Viper 2025,Babolat,,2025-02-12T15:13:04.917Z,8.7,9.7,8.4,9.1,8.6,7.6
padelful,https://www.padelful.com/en/rackets/babolat-contact-2022,babolat-contact-2022,Babolat Contact 2022,Babolat,,2022-08-06T19:32:32.358Z,5.6,5.1,5.0,5.8,6.2,5.9
padelful,https://www.padelful.com/en/rackets/babolat-contact-2023,babolat-contact-2023,Babolat Contact 2023,Babolat,,2023-08-04T18:01:55.843Z,5.6,5.0,5.0,5.8,6.1,5.9
padelful,https://www.padelful.com/en/rackets/babolat-counter-veron-2022,babolat-counter-veron-2022,Babolat Counter Veron 2022,Babolat,,2022-08-05T19:39:25.364Z,8.6,7.6,9.1,8.7,8.4,9.1
padelful,https://www.padelful.com/en/rackets/babolat-counter-veron-2023,babolat-counter-veron-2023,Babolat Counter Veron 2023,Babolat,,2023-08-04T17:42:40.476Z,8.5,7.4,9.0,8.6,8.7,8.8
padelful,https://www.padelful.com/en/rackets/babolat-counter-veron-2024,babolat-counter-veron-2024,Babolat Counter Veron 2024,Babolat,,2024-04-10T15:12:27.191Z,8.6,7.4,9.1,8.6,8.7,9.1
padelful,https://www.padelful.com/en/rackets/babolat-counter-veron-2025,babolat-counter-veron-2025,Babolat Counter Veron 2025,Babolat,,2025-02-12T15:20:40.741Z,8.5,7.4,9.0,8.3,8.6,9.2
padelful,https://www.padelful.com/en/rackets/babolat-counter-vertuo-2022,babolat-counter-vertuo-2022,Babolat Counter Vertuo 2022,Babolat,,2022-08-07T12:41:28.694Z,8.2,6.5,7.9,9.0,8.7,9.0
padelful,https://www.padelful.com/en/rackets/babolat-counter-vertuo-2023,babolat-counter-vertuo-2023,Babolat Counter Vertuo 2023,Babolat,,2023-09-10T13:57:01.543Z,8.1,6.3,7.9,9.2,8.4,8.9
padelful,https://www.padelful.com/en/rackets/babolat-counter-vertuo-2025,babolat-counter-vertuo-2025,Babolat Counter Vertuo 2025,Babolat,,2025-05-19T16:45:33.765Z,8.1,6.4,8.1,8.8,8.4,8.9
padelful,https://www.padelful.com/en/rackets/babolat-counter-viper-2022,babolat-counter-viper-2022,Babolat Counter Viper 2022,Babolat,,2022-08-07T13:27:30.929Z,8.5,8.1,9.9,7.4,8.4,8.9
padelful,https://www.padelful.com/en/rackets/babolat-counter-viper-2023,babolat-counter-viper-2023,Babolat Counter Viper 2023,Babolat,,2023-08-07T15:13:23.770Z,8.6,8.1,9.9,7.6,8.3,9.0
padelful,https://www.padelful.com/en/rackets/babolat-counter-viper-2024,babolat-counter-viper-2024,Babolat Counter Viper 2024,Babolat,,2024-02-17T21:09:25.612Z,8.6,7.9,10.0,7.6,8.6,9.1
padelful,https://www.padelful.com/en/rackets/babolat-counter-viper-2025,babolat-counter-viper-2025,Babolat Counter Viper 2025,Babolat,,2025-02-12T15:11:48.220Z,8.5,8.0,9.8,7.4,8.5,9.0
padelful,https://www.padelful.com/en/rackets/babolat-dyna-energy-2023,babolat-dyna-energy-2023,Babolat Dyna Energy 2023,Babolat,,2023-10-21T19:15:11.178Z,8.1,8.1,8.0,7.8,8.4,8.0
padelful,https://www.padelful.com/en/rackets/babolat-dyna-spirit-2023,babolat-dyna-spirit-2023,Babolat Dyna Spirit 2023,Babolat,,2023-09-08T18:12:04.792Z,7.9,7.0,7.9,8.4,8.3,8.1
padelful,https://www.padelful.com/en/rackets/babolat-reflex-2022,babolat-reflex-2022,Babolat Reflex 2022,Babolat,,2022-07-31T20:46:29.399Z,5.8,6.9,5.1,7.0,5.1,5.1
padelful,https://www.padelful.com/en/rackets/babolat-reflex-2023,babolat-reflex-2023,Babolat Reflex 2023,Babolat,,2023-08-07T11:04:23.205Z,5.7,7.1,4.8,6.9,5.0,4.9
padelful,https://www.padelful.com/en/rackets/babolat-reveal-2022,babolat-reveal-2022,Babolat Reveal 2022,Babolat,,2022-08-05T20:11:42.744Z,5.7,4.9,5.4,6.1,6.0,6.0
padelful,https://www.padelful.com/en/rackets/babolat-reveal-2023,babolat-reveal-2023,Babolat Reveal 2023,Babolat,,2023-08-07T14:33:08.070Z,5.7,5.1,5.4,6.0,5.9,5.9
padelful,https://www.padelful.com/en/rackets/babolat-stima-energy-2023,babolat-stima-energy-2023,Babolat Stima Energy 2023,Babolat,,2023-09-08T18:40:16.846Z,8.3,6.8,8.6,8.6,8.5,9.1
padelful,https://www.padelful.com/en/rackets/babolat-stima-spirit-2023,babolat-stima-spirit-2023,Babolat Stima Spirit 2023,Babolat,,2023-10-21T19:19:20.831Z,8.0,5.9,7.7,9.0,8.7,8.9
padelful,https://www.padelful.com/en/rackets/babolat-storm-2023,babolat-storm-2023,Babolat Storm 2023,Babolat,,2023-07-31T20:47:21.590Z,5.7,5.9,4.8,6.5,5.4,5.7
padelful,https://www.padelful.com/en/rackets/babolat-technical-veron-2022,babolat-technical-veron-2022,Babolat Technical Veron 2022,Babolat,,2022-08-07T15:06:04.418Z,8.4,9.1,8.6,8.3,7.3,8.7
padelful,https://www.padelful.com/en/rackets/babolat-technical-veron-2023,babolat-technical-veron-2023,Babolat Technical Veron 2023,Babolat,,2023-08-04T19:14:04.337Z,8.4,8.9,8.3,8.7,7.6,8.3
padelful,https://www.padelful.com/en/rackets/babolat-technical-veron-2024,babolat-technical-veron-2024,Babolat Technical Veron 2024,Babolat,,2024-02-17T21:27:13.688Z,8.5,8.9,8.6,8.6,7.6,8.6
padelful,https://www.padelful.com/en/rackets/babolat-technical-veron-2025,babolat-technical-veron-2025,Babolat Technical Veron 2025,Babolat,,2025-02-12T15:15:39.199Z,8.4,8.8,8.6,8.5,7.3,8.7
padelful,https://www.padelful.com/en/rackets/babolat-technical-veron-juan-lebron-2024,babolat-technical-veron-juan-lebron-2024,Babolat Technical Veron Juan Lebron 2024,Babolat,,2023-12-20T12:31:52.434Z,8.4,8.9,8.5,8.3,7.6,8.7
padelful,https://www.padelful.com/en/rackets/babolat-technical-veron-juan-lebron-2025,babolat-technical-veron-juan-lebron-2025,Babolat Technical Veron Juan Lebron 2025,Babolat,,2025-02-12T15:21:52.004Z,8.4,8.9,8.6,8.6,7.6,8.5
padelful,https://www.padelful.com/en/rackets/babolat-technical-vertuo-2022,babolat-technical-vertuo-2022,Babolat Technical Vertuo 2022,Babolat,,2022-08-07T11:08:50.767Z,8.1,7.8,7.6,9.2,7.6,8.4
padelful,https://www.padelful.com/en/rackets/babolat-technical-vertuo-2023,babolat-technical-vertuo-2023,Babolat Technical Vertuo 2023,Babolat,,2023-09-08T18:21:43.474Z,8.2,8.2,7.7,9.1,7.6,8.6
padelful,https://www.padelful.com/en/rackets/babolat-technical-vertuo-2025,babolat-technical-vertuo-2025,Babolat Technical Vertuo 2025,Babolat,,2025-05-19T16:43:59.236Z,8.1,7.9,7.4,9.0,7.6,8.4
padelful,https://www.padelful.com/en/rackets/babolat-technical-vertuo-juan-lebron-2024,babolat-technical-vertuo-juan-lebron-2024,Babolat Technical Vertuo Juan Lebron 2024,Babolat,,2023-12-20T12:20:20.336Z,8.0,7.9,7.5,9.0,7.3,8.5
padelful,https://www.padelful.com/en/rackets/babolat-technical-vertuo-juan-lebron-2025,babolat-technical-vertuo-juan-lebron-2025,Babolat Technical Vertuo Juan Lebron 2025,Babolat,,2025-02-12T15:10:21.416Z,8.1,8.1,7.4,9.2,7.6,8.4
padelful,https://www.padelful.com/en/rackets/babolat-technical-viper-2022,babolat-technical-viper-2022,Babolat Technical Viper 2022,Babolat,,2022-08-04T18:15:05.388Z,8.6,9.8,8.9,8.4,7.3,8.4
padelful,https://www.padelful.com/en/rackets/babolat-technical-viper-2023,babolat-technical-viper-2023,Babolat Technical Viper 2023,Babolat,,2023-08-05T20:22:43.601Z,8.6,9.9,8.8,8.6,7.4,8.4
padelful,https://www.padelful.com/en/rackets/babolat-technical-viper-2024,babolat-technical-viper-2024,Babolat Technical Viper 2024,Babolat,,2024-02-17T21:24:01.972Z,8.8,10.0,9.1,8.7,7.4,8.6
padelful,https://www.padelful.com/en/rackets/babolat-technical-viper-2025,babolat-technical-viper-2025,Babolat Technical Viper 2025,Babolat,,2025-02-12T15:17:57.204Z,8.7,9.9,9.1,8.5,7.6,8.6
padelful,https://www.padelful.com/en/rackets/babolat-technical-viper-juan-lebron-2023,babolat-technical-viper-juan-lebron-2023,Babolat Technical Viper Juan Lebron 2023,Babolat,,2023-08-06T19:51:27.281Z,8.6,10.0,9.4,8.0,7.4,8.4
padelful,https://www.padelful.com/en/rackets/babolat-technical-viper-juan-lebron-2024,babolat-technical-viper-juan-lebron-2024,Babolat Technical Viper Juan Lebron 2024,Babolat,,2023-12-20T11:53:06.635Z,8.7,9.9,9.4,8.1,7.6,8.5
padelful,https://www.padelful.com/en/rackets/babolat-technical-viper-juan-lebron-2025,babolat-technical-viper-juan-lebron-2025,Babolat Technical Viper Juan Lebron 2025,Babolat,,2025-02-12T15:20:15.278Z,8.7,9.8,9.6,8.1,7.3,8.7
padelful,https://www.padelful.com/en/rackets/babolat-veron-3-0-2026-juan-lebron,babolat-veron-3-0-2026-juan-lebron,Babolat Veron 3.0 2026 Juan Lebron,Babolat,,2025-12-08T13:07:57.817Z,8.4,9.0,8.7,8.4,7.4,8.5
padelful,https://www.padelful.com/en/rackets/babolat-viper-3-0-2026-juan-lebron,babolat-viper-3-0-2026-juan-lebron,Babolat Viper 3.0 2026 Juan Lebron,Babolat,,2025-12-08T12:51:07.999Z,8.7,9.8,9.4,8.2,7.6,8.6
padelful,https://www.padelful.com/en/rackets/babolat-viper-soft-3-0-2026-juan-lebron,babolat-viper-soft-3-0-2026-juan-lebron,Babolat Viper Soft 3.0 2026 Juan Lebron,Babolat,,2025-12-08T12:51:50.299Z,8.6,9.6,8.5,8.7,7.6,8.7
padelful,https://www.padelful.com/en/rackets/black-crown-epic-energy-2025,black-crown-epic-energy-2025,Black Crown Epic Energy 2025,Black Crown,,2025-05-19T16:47:24.040Z,8.2,9.1,8.6,8.0,7.3,7.8
padelful,https://www.padelful.com/en/rackets/black-crown-gladius-2026,black-crown-gladius-2026,Black Crown Gladius 2026,Black Crown,,2026-02-12T22:15:34.848Z,8.0,8.1,8.4,7.6,7.8,8.1
padelful,https://www.padelful.com/en/rackets/black-crown-gladius-force-2026,black-crown-gladius-force-2026,Black Crown Gladius Force 2026,Black Crown,,2026-02-12T22:18:18.752Z,8.0,7.5,8.7,8.0,8.0,7.9
padelful,https://www.padelful.com/en/rackets/black-crown-hurricane-2-0-2023,black-crown-hurricane-2-0-2023,Black Crown Hurricane 2.0 2023,Black Crown,,2023-08-04T17:59:43.847Z,8.3,8.2,7.5,8.9,8.0,9.1
padelful,https://www.padelful.com/en/rackets/black-crown-hurricane-2022,black-crown-hurricane-2022,Black Crown Hurricane 2022,Black Crown,,2022-08-03T19:05:46.673Z,8.4,7.6,8.5,8.9,8.0,9.0
padelful,https://www.padelful.com/en/rackets/black-crown-hurricane-3-0-2025,black-crown-hurricane-3-0-2025,Black Crown Hurricane 3.0 2025,Black Crown,,2025-02-12T22:46:58.834Z,8.3,8.2,7.6,8.9,8.0,8.9
padelful,https://www.padelful.com/en/rackets/black-crown-hurricane-pro-2-0-2023,black-crown-hurricane-pro-2-0-2023,Black Crown Hurricane Pro 2.0 2023,Black Crown,,2023-08-07T14:50:49.658Z,8.5,8.6,8.4,8.6,8.0,8.9
padelful,https://www.padelful.com/en/rackets/black-crown-hurricane-pro-2022,black-crown-hurricane-pro-2022,Black Crown Hurricane Pro 2022,Black Crown,,2022-08-07T11:23:06.776Z,8.3,8.4,8.4,7.8,8.0,8.9
padelful,https://www.padelful.com/en/rackets/black-crown-hurricane-pro-3-0-2025,black-crown-hurricane-pro-3-0-2025,Black Crown Hurricane Pro 3.0 2025,Black Crown,,2025-02-12T22:33:38.107Z,8.5,8.5,8.5,8.4,8.2,9.1
padelful,https://www.padelful.com/en/rackets/black-crown-patron-gold-2025,black-crown-patron-gold-2025,Black Crown Patron Gold 2025,Black Crown,,2025-05-20T11:52:05.807Z,7.9,7.7,7.9,8.5,7.7,7.9
padelful,https://www.padelful.com/en/rackets/black-crown-patron-kore-2026,black-crown-patron-kore-2026,Black Crown Patron Kore 2026,Black Crown,,2026-02-12T22:25:34.206Z,8.1,8.6,7.9,8.4,7.4,8.0
padelful,https://www.padelful.com/en/rackets/black-crown-patron-xtrem-2025,black-crown-patron-xtrem-2025,Black Crown Patron Xtrem 2025,Black Crown,,2025-05-19T16:42:13.118Z,7.9,7.9,8.0,8.1,7.7,7.8
padelful,https://www.padelful.com/en/rackets/black-crown-piton-10-2022,black-crown-piton-10-2022,Black Crown Piton 10 2022,Black Crown,,2022-07-31T20:57:35.417Z,8.3,7.5,8.4,9.0,7.9,8.5
padelful,https://www.padelful.com/en/rackets/black-crown-piton-11-2023,black-crown-piton-11-2023,Black Crown Piton 11 2023,Black Crown,,2023-08-05T20:59:35.809Z,8.3,8.5,8.9,8.1,7.8,8.4
padelful,https://www.padelful.com/en/rackets/black-crown-piton-11-soft-2023,black-crown-piton-11-soft-2023,Black Crown Piton 11 Soft 2023,Black Crown,,2023-08-06T20:05:01.570Z,8.2,7.1,7.9,9.4,8.1,8.5
padelful,https://www.padelful.com/en/rackets/black-crown-piton-12-2024,black-crown-piton-12-2024,Black Crown Piton 12 2024,Black Crown,,2024-04-10T15:18:04.392Z,8.3,8.0,8.9,8.0,7.8,8.6
padelful,https://www.padelful.com/en/rackets/black-crown-piton-12k-silver-2024,black-crown-piton-12k-silver-2024,Black Crown Piton 12K Silver 2024,Black Crown,,2024-04-10T15:16:16.449Z,8.2,7.3,8.0,9.7,7.9,8.3
padelful,https://www.padelful.com/en/rackets/black-crown-piton-13-2025,black-crown-piton-13-2025,Black Crown Piton 13 2025,Black Crown,,2025-05-19T19:15:28.779Z,8.3,7.6,8.6,8.3,8.5,8.7
padelful,https://www.padelful.com/en/rackets/black-crown-piton-14-2026,black-crown-piton-14-2026,Black Crown Piton 14 2026,Black Crown,,2026-02-12T22:18:52.526Z,8.3,7.6,8.4,8.5,8.6,8.5
