unified_id,canonical_name,brand,year,source_count,reliability_score,source_portals,source_urls_json,aliases_json,slug_canonical,shape,balance,surface,level,feel,weight_raw,image_source_recommended,overall_rating_avg,power_avg,control_avg,comfort_avg,spin_avg,forgiveness_avg,maneuverability_avg,low_speed_avg,rebound_avg,sweet_spot_avg,ball_output_avg,effect_avg,tolerance_avg,total_avg,has_padelful,padelful_url,padelful_name,has_pala-hack,pala-hack_url,pala-hack_name,has_padelzoom,padelzoom_url,padelzoom_name,has_padelreference,padelreference_url,padelreference_name,has_extreme-tennis,extreme-tennis_url,extreme-tennis_name
racket-00482,Dunlop Galactica Pro LS 2025,dunlop,2025,4,4,padelful|pala-hack|padelzoom|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/dunlop-galactica-pro-ls-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/dunlop/dunlop-galactica-pro-ls-2025/"", ""padelzoom"": ""https://padelzoom.es/dunlop-galactica-pro-ls-2025/"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/dunlop-padel-rackets/20447-dunlop-galactica-pro-ls-2025-racket.html""}","[""Dunlop Galactica Pro LS 2025"", ""Dunlop Galactica Pro LS 2025 racket""]",dunlop-galactica-pro-ls-2025,Teardrop,Medium,Rough,Advanced,Medio,370 gramos,padelful,8.133,25.663,28.012,71.0,87.0,68.0,24.15,67.0,8.0,8.55,8.125,,,8.2,1,https://www.padelful.com/en/rackets/dunlop-galactica-pro-ls-2025,Dunlop Galactica Pro LS 2025,1,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-galactica-pro-ls-2025/,Dunlop Galactica Pro LS 2025,1,https://padelzoom.es/dunlop-galactica-pro-ls-2025/,Dunlop Galactica Pro LS 2025,0,,,1,https://www.extreme-tennis.eu/dunlop-padel-rackets/20447-dunlop-galactica-pro-ls-2025-racket.html,Dunlop Galactica Pro LS 2025 racket
racket-00568,Head Coello Motion 2025,head,2025,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-coello-motion-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-coello-motion-2025/"", ""padelzoom"": ""https://padelzoom.es/head-coello-motion-2025/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-coello-motion-2025""}","[""Head Coello Motion 2025""]",head-coello-motion-2025,Diamond,"High, Medium",Rough,Advanced,Medium,360 gramos,padelreference,8.567,9.012,8.912,8.0,,,8.05,,7.5,8.25,7.625,8.0,7.0,8.6,1,https://www.padelful.com/en/rackets/head-coello-motion-2025,Head Coello Motion 2025,1,https://pala-hack.com/en/padel-rackets/head/head-coello-motion-2025/,Head Coello Motion 2025,1,https://padelzoom.es/head-coello-motion-2025/,Head Coello Motion 2025,1,https://www.padelreference.com/en/padel-rackets/p/head-coello-motion-2025,Head Coello Motion 2025,0,,
racket-00570,Head Coello Team 2025,head,2025,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-coello-team-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-coello-team-2025/"", ""padelzoom"": ""https://padelzoom.es/head-coello-team-2025/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-coello-team-2025""}","[""Head Coello Team 2025""]",head-coello-team-2025,Diamond,Medium,Smooth,"Advanced, Intermediate","Medium, Soft",360 gramos,padelreference,8.567,8.537,8.887,9.0,,,7.525,,8.2,8.15,8.125,6.0,7.0,8.6,1,https://www.padelful.com/en/rackets/head-coello-team-2025,Head Coello Team 2025,1,https://pala-hack.com/en/padel-rackets/head/head-coello-team-2025/,Head Coello Team 2025,1,https://padelzoom.es/head-coello-team-2025/,Head Coello Team 2025,1,https://www.padelreference.com/en/padel-rackets/p/head-coello-team-2025,Head Coello Team 2025,0,,
racket-00577,Head Extreme Elite 2024,head,2024,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-extreme-elite-2024"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-extreme-elite-2024/"", ""padelzoom"": ""https://padelzoom.es/head-extreme-elite-2024/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-extreme-elite-2024""}","[""Head Extreme Elite 2024""]",head-extreme-elite-2024,Diamond,High,Smooth,"Advanced, Intermediate",Soft,365 gramos,padelreference,8.567,8.488,8.875,7.0,,,7.588,,8.3,8.05,8.625,5.0,8.0,8.6,1,https://www.padelful.com/en/rackets/head-extreme-elite-2024,Head Extreme Elite 2024,1,https://pala-hack.com/en/padel-rackets/head/head-extreme-elite-2024/,Head Extreme Elite 2024,1,https://padelzoom.es/head-extreme-elite-2024/,Head Extreme Elite 2024,1,https://www.padelreference.com/en/padel-rackets/p/head-extreme-elite-2024,Head Extreme Elite 2024,0,,
racket-00586,Head Extreme Pro 2024,head,2024,4,4,padelful|pala-hack|padelzoom|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/head-extreme-pro-2024"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-extreme-pro-2024/"", ""padelzoom"": ""https://padelzoom.es/head-extreme-pro-2024/"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/head-padel-rackets/22291-head-extreme-pro-coello-ltd-2024-racket.html""}","[""Head Extreme Pro 2024"", ""Head Extreme Pro Coello LTD 2024 racket""]",head-extreme-pro-2024,Diamond,High,Rough,Advanced,Medium,370 gramos,padelful,8.7,31.25,19.125,70.0,78.0,67.0,16.5,89.0,8.0,7.967,8.0,,,8.7,1,https://www.padelful.com/en/rackets/head-extreme-pro-2024,Head Extreme Pro 2024,1,https://pala-hack.com/en/padel-rackets/head/head-extreme-pro-2024/,Head Extreme Pro 2024,1,https://padelzoom.es/head-extreme-pro-2024/,Head Extreme Pro 2024,0,,,1,https://www.extreme-tennis.eu/head-padel-rackets/22291-head-extreme-pro-coello-ltd-2024-racket.html,Head Extreme Pro Coello LTD 2024 racket
racket-00604,Head Gravity Motion 2024,head,2024,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-gravity-motion-2024"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-gravity-motion-2024/"", ""padelzoom"": ""https://padelzoom.es/head-gravity-motion-2024/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-gravity-motion-2024""}","[""Head Gravity Motion 2024""]",head-gravity-motion-2024,Round,Medium,Rough,Advanced,Soft,355 gramos,padelreference,8.383,7.088,8.312,9.0,,,8.688,,9.0,8.783,9.125,9.0,8.0,8.425,1,https://www.padelful.com/en/rackets/head-gravity-motion-2024,Head Gravity Motion 2024,1,https://pala-hack.com/en/padel-rackets/head/head-gravity-motion-2024/,Head Gravity Motion 2024,1,https://padelzoom.es/head-gravity-motion-2024/,Head Gravity Motion 2024,1,https://www.padelreference.com/en/padel-rackets/p/head-gravity-motion-2024,Head Gravity Motion 2024,0,,
racket-00609,Head Radical Elite 2024,head,2024,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-radical-elite-2024"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-radical-elite-2024/"", ""padelzoom"": ""https://padelzoom.es/head-radical-elite-2024/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-radical-elite-2024""}","[""Head RADICAL Elite 2024"", ""Head Radical Elite 2024""]",head-radical-elite-2024,Teardrop,Medium,Smooth,"Advanced, Intermediate","Hard, Medium",365 gramos,padelreference,8.6,6.787,9.425,9.0,,,8.838,,8.7,8.917,8.625,6.0,9.0,8.6,1,https://www.padelful.com/en/rackets/head-radical-elite-2024,Head Radical Elite 2024,1,https://pala-hack.com/en/padel-rackets/head/head-radical-elite-2024/,Head Radical Elite 2024,1,https://padelzoom.es/head-radical-elite-2024/,Head Radical Elite 2024,1,https://www.padelreference.com/en/padel-rackets/p/head-radical-elite-2024,Head RADICAL Elite 2024,0,,
racket-00611,Head Radical Motion 2026,head,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-radical-motion-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-radical-motion-2026/"", ""padelzoom"": ""https://padelzoom.es/head-radical-motion-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-radical-motion-2026""}","[""Head RADICAL Motion 2026"", ""Head Radical Motion 2026""]",head-radical-motion-2026,Teardrop,"Low, Medium",Smooth,Advanced,Hard,355 gramos,padelreference,8.583,7.438,8.787,9.0,,,8.787,,8.2,9.017,8.125,6.0,9.0,8.625,1,https://www.padelful.com/en/rackets/head-radical-motion-2026,Head Radical Motion 2026,1,https://pala-hack.com/en/padel-rackets/head/head-radical-motion-2026/,Head Radical Motion 2026,1,https://padelzoom.es/head-radical-motion-2026/,Head Radical Motion 2026,1,https://www.padelreference.com/en/padel-rackets/p/head-radical-motion-2026,Head RADICAL Motion 2026,0,,
racket-00612,Head Radical Pro 2024,head,2024,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-radical-pro-2024"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-radical-pro-2024/"", ""padelzoom"": ""https://padelzoom.es/head-radical-pro-2024/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-radical-pro-2024""}","[""Head Radical Pro 2024""]",head-radical-pro-2024,Teardrop,Low,Smooth,Advanced,Medium,370 gramos,padelreference,8.617,8.088,9.225,8.0,,,8.55,,7.9,8.917,8.125,6.0,8.0,8.625,1,https://www.padelful.com/en/rackets/head-radical-pro-2024,Head Radical Pro 2024,1,https://pala-hack.com/en/padel-rackets/head/head-radical-pro-2024/,Head Radical Pro 2024,1,https://padelzoom.es/head-radical-pro-2024/,Head Radical Pro 2024,1,https://www.padelreference.com/en/padel-rackets/p/head-radical-pro-2024,Head Radical Pro 2024,0,,
racket-00613,Head Radical Pro 2026,head,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-radical-pro-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-radical-pro-2026/"", ""padelzoom"": ""https://padelzoom.es/head-radical-pro-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-radical-pro-2026""}","[""Head Radical Pro 2026""]",head-radical-pro-2026,Teardrop,Medium,Smooth,Advanced,Hard,370 gramos,padelreference,8.65,7.967,9.333,8.0,,,8.267,,7.9,8.95,8.0,6.0,8.0,8.6,1,https://www.padelful.com/en/rackets/head-radical-pro-2026,Head Radical Pro 2026,1,https://pala-hack.com/en/padel-rackets/head/head-radical-pro-2026/,Head Radical Pro 2026,1,https://padelzoom.es/head-radical-pro-2026/,Head Radical Pro 2026,1,https://www.padelreference.com/en/padel-rackets/p/head-radical-pro-2026,Head Radical Pro 2026,0,,
racket-00614,Head Radical Team 2026,head,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-radical-team-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-radical-team-2026/"", ""padelzoom"": ""https://padelzoom.es/head-radical-team-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-radical-team-2026""}","[""Head RADICAL TEAM 2026"", ""Head Radical Team 2026""]",head-radical-team-2026,Teardrop,Low,Smooth,"Advanced, Intermediate","Hard, Medium",360 gramos,padelreference,8.55,6.6,9.267,9.0,,,8.6,,8.4,9.0,8.5,6.0,9.0,8.5,1,https://www.padelful.com/en/rackets/head-radical-team-2026,Head Radical Team 2026,1,https://pala-hack.com/en/padel-rackets/head/head-radical-team-2026/,Head Radical Team 2026,1,https://padelzoom.es/head-radical-team-2026/,Head Radical Team 2026,1,https://www.padelreference.com/en/padel-rackets/p/head-radical-team-2026,Head RADICAL TEAM 2026,0,,
racket-00617,Head Speed EVO 2025,head,2025,4,4,padelful|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/head-speed-evo-2025"", ""padelzoom"": ""https://padelzoom.es/head-speed-evo-2025/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-evo-speed-2025"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/head-padel-rackets/20548-head-evo-speed-2025-racket.html""}","[""Head Evo Speed 2025"", ""Head Evo Speed 2025 Racket"", ""Head Speed EVO 2025""]",head-speed-evo-2025,Teardrop,Balanced,,,Medio-Blando,350 gramos,padelreference,6.5,20.775,22.775,51.0,42.0,84.0,22.975,82.0,6.9,6.45,7.0,5.0,8.0,6.5,1,https://www.padelful.com/en/rackets/head-speed-evo-2025,Head Speed EVO 2025,0,,,1,https://padelzoom.es/head-speed-evo-2025/,Head Speed EVO 2025,1,https://www.padelreference.com/en/padel-rackets/p/head-evo-speed-2025,Head Evo Speed 2025,1,https://www.extreme-tennis.eu/head-padel-rackets/20548-head-evo-speed-2025-racket.html,Head Evo Speed 2025 Racket
racket-00619,Head Speed Motion 2025,head,2025,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-speed-motion-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-speed-motion-2025/"", ""padelzoom"": ""https://padelzoom.es/head-speed-motion-2025/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-speed-motion-2025""}","[""Head Speed Motion 2025""]",head-speed-motion-2025,Teardrop,Medium,Smooth,Intermediate,"Hard, Medium",355 gramos,padelreference,8.533,7.638,8.662,8.0,,,8.65,,8.8,8.783,9.125,6.0,8.0,8.6,1,https://www.padelful.com/en/rackets/head-speed-motion-2025,Head Speed Motion 2025,1,https://pala-hack.com/en/padel-rackets/head/head-speed-motion-2025/,Head Speed Motion 2025,1,https://padelzoom.es/head-speed-motion-2025/,Head Speed Motion 2025,1,https://www.padelreference.com/en/padel-rackets/p/head-speed-motion-2025,Head Speed Motion 2025,0,,
racket-00621,Head Speed One 2025,head,2025,4,4,padelful|pala-hack|padelzoom|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/head-speed-one-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-speed-one-2025/"", ""padelzoom"": ""https://padelzoom.es/head-speed-one-2025/"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/head-padel-rackets/20126-head-speed-one-x-2025-racket.html""}","[""Head Speed One 2025"", ""Head Speed One X 2025 Racket""]",head-speed-one-2025,Teardrop,Medium,Rough,Advanced,Medium,345 gramos,padelful,8.683,27.738,29.087,61.0,77.0,64.0,24.25,62.0,7.6,8.633,7.625,,,8.675,1,https://www.padelful.com/en/rackets/head-speed-one-2025,Head Speed One 2025,1,https://pala-hack.com/en/padel-rackets/head/head-speed-one-2025/,Head Speed One 2025,1,https://padelzoom.es/head-speed-one-2025/,Head Speed One 2025,0,,,1,https://www.extreme-tennis.eu/head-padel-rackets/20126-head-speed-one-x-2025-racket.html,Head Speed One X 2025 Racket
racket-00622,Head Speed One X 2025,head,2025,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-speed-one-x-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-speed-one-x-2025/"", ""padelzoom"": ""https://padelzoom.es/head-speed-one-x-2025/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-speed-one-x-2025""}","[""Head Speed One X 2025""]",head-speed-one-x-2025,Teardrop,Medium,Rough,Advanced,"Hard, Medium",365 gramos,padelreference,8.567,9.287,8.762,7.0,,,8.275,,7.4,8.483,7.625,6.0,7.0,8.6,1,https://www.padelful.com/en/rackets/head-speed-one-x-2025,Head Speed One X 2025,1,https://pala-hack.com/en/padel-rackets/head/head-speed-one-x-2025/,Head Speed One X 2025,1,https://padelzoom.es/head-speed-one-x-2025/,Head Speed One X 2025,1,https://www.padelreference.com/en/padel-rackets/p/head-speed-one-x-2025,Head Speed One X 2025,0,,
racket-00624,Head Speed Pro 2025,head,2025,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-speed-pro-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-speed-pro-2025/"", ""padelzoom"": ""https://padelzoom.es/head-speed-pro-2025/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-speed-pro-2025""}","[""Head Speed Pro 2025""]",head-speed-pro-2025,Teardrop,Medium,Smooth,Intermediate,Medium,370 gramos,padelreference,8.667,8.633,8.367,8.0,,,8.4,,9.0,8.45,9.0,6.0,8.0,8.6,1,https://www.padelful.com/en/rackets/head-speed-pro-2025,Head Speed Pro 2025,1,https://pala-hack.com/en/padel-rackets/head/head-speed-pro-2025/,Head Speed Pro 2025,1,https://padelzoom.es/head-speed-pro-2025/,Head Speed Pro 2025,1,https://www.padelreference.com/en/padel-rackets/p/head-speed-pro-2025,Head Speed Pro 2025,0,,
racket-00627,Head Speed Team 2025,head,2025,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/head-speed-team-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/head/head-speed-team-2025/"", ""padelzoom"": ""https://padelzoom.es/head-speed-team-2025/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/head-speed-team-2025""}","[""Head Speed Team 2025""]",head-speed-team-2025,Teardrop,Medium,Smooth,"Advanced, Intermediate","Medium, Soft",365 gramos,padelreference,8.3,7.112,8.312,9.0,,,8.225,,9.6,8.283,9.625,6.0,8.0,8.3,1,https://www.padelful.com/en/rackets/head-speed-team-2025,Head Speed Team 2025,1,https://pala-hack.com/en/padel-rackets/head/head-speed-team-2025/,Head Speed Team 2025,1,https://padelzoom.es/head-speed-team-2025/,Head Speed Team 2025,1,https://www.padelreference.com/en/padel-rackets/p/head-speed-team-2025,Head Speed Team 2025,0,,
racket-00717,Lok Be Flow Gen 2 Pink-Green 2026,lok,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/lok-be-flow-gen-2-pink-green-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/lok/lok-be-flow-pink-gen-2-2026/"", ""padelzoom"": ""https://padelzoom.es/lok-be-flow-gen-2-pink-green-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/lok-be-flow-gen-2-pink-2026""}","[""LOK BE FLOW GEN 2 PINK 2026"", ""Lok Be Flow Gen 2 Pink-Green 2026"", ""Lok Be Flow Pink Gen 2 2026""]",lok-be-flow-gen-2-pink-green-2026,Round,Medium,Smooth,Beginner,"Medium, Soft",360-375 gramos,padelreference,7.3,6.188,6.975,9.0,,,7.975,,9.0,7.783,8.25,6.0,9.0,7.4,1,https://www.padelful.com/en/rackets/lok-be-flow-gen-2-pink-green-2026,Lok Be Flow Gen 2 Pink-Green 2026,1,https://pala-hack.com/en/padel-rackets/lok/lok-be-flow-pink-gen-2-2026/,Lok Be Flow Pink Gen 2 2026,1,https://padelzoom.es/lok-be-flow-gen-2-pink-green-2026/,Lok Be Flow Gen 2 Pink-Green 2026,1,https://www.padelreference.com/en/padel-rackets/p/lok-be-flow-gen-2-pink-2026,LOK BE FLOW GEN 2 PINK 2026,0,,
racket-00719,Lok Be Hype 2024,lok,2024,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/lok-be-hype-2024"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/lok/lok-be-hype-2024/"", ""padelzoom"": ""https://padelzoom.es/lok-be-hype-2024/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/lok-be-hype-2024""}","[""Lok BE HYPE 2024"", ""Lok Be Hype 2024""]",lok-be-hype-2024,Diamond,High,Smooth,Beginner,"Medium, Soft",360-375 gramos,padelreference,7.117,6.713,6.562,7.0,,,6.963,,9.1,6.75,9.125,9.0,7.0,7.125,1,https://www.padelful.com/en/rackets/lok-be-hype-2024,Lok Be Hype 2024,1,https://pala-hack.com/en/padel-rackets/lok/lok-be-hype-2024/,Lok Be Hype 2024,1,https://padelzoom.es/lok-be-hype-2024/,Lok Be Hype 2024,1,https://www.padelreference.com/en/padel-rackets/p/lok-be-hype-2024,Lok BE HYPE 2024,0,,
racket-00721,Lok Be Hype Gen 2 2026,lok,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/lok-be-hype-gen-2-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/lok/lok-be-hype-red-gen-2-2026/"", ""padelzoom"": ""https://padelzoom.es/lok-be-hype-gen-2-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/lok-be-hype-gen-2-2026""}","[""LOK BE HYPE GEN 2 2026"", ""Lok Be Hype Gen 2 2026"", ""Lok Be Hype Red Gen 2 2026""]",lok-be-hype-gen-2-2026,Diamond,High,Smooth,Beginner,"Medium, Soft",360-375 gramos,padelreference,7.267,6.9,6.675,8.0,,,7.838,,8.8,6.967,8.375,8.0,9.0,7.4,1,https://www.padelful.com/en/rackets/lok-be-hype-gen-2-2026,Lok Be Hype Gen 2 2026,1,https://pala-hack.com/en/padel-rackets/lok/lok-be-hype-red-gen-2-2026/,Lok Be Hype Red Gen 2 2026,1,https://padelzoom.es/lok-be-hype-gen-2-2026/,Lok Be Hype Gen 2 2026,1,https://www.padelreference.com/en/padel-rackets/p/lok-be-hype-gen-2-2026,LOK BE HYPE GEN 2 2026,0,,
racket-00722,Lok Carb-on Flow 2024,lok,2024,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/lok-carb-on-flow-2024"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/lok/lok-carb-on-flow-2024/"", ""padelzoom"": ""https://padelzoom.es/lok-carb-on-flow-2024/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/lok-carb-on-flow-2024""}","[""Lok Carb on Flow 2024"", ""Lok Carb-On Flow 2024"", ""Lok Carb-on Flow 2024""]",lok-carb-on-flow-2024,Round,Medium,Rough,Advanced,Medium,360-375 gramos,padelreference,8.45,7.162,7.912,9.0,,,8.512,,8.4,8.883,8.625,7.0,8.0,8.525,1,https://www.padelful.com/en/rackets/lok-carb-on-flow-2024,Lok Carb-on Flow 2024,1,https://pala-hack.com/en/padel-rackets/lok/lok-carb-on-flow-2024/,Lok Carb-On Flow 2024,1,https://padelzoom.es/lok-carb-on-flow-2024/,Lok Carb-on Flow 2024,1,https://www.padelreference.com/en/padel-rackets/p/lok-carb-on-flow-2024,Lok Carb on Flow 2024,0,,
racket-00723,Lok Carb-on Hype 2024,lok,2024,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/lok-carb-on-hype-2024"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/lok/lok-carb-on-hype-2024/"", ""padelzoom"": ""https://padelzoom.es/lok-carb-on-hype-2024/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/lok-carb-on-hype-2024""}","[""Lok CARB ON HYPE 2024"", ""Lok Carb-On Hype 2024"", ""Lok Carb-on Hype 2024""]",lok-carb-on-hype-2024,Diamond,High,Rough,Advanced,Medium,360-375 gramos,padelreference,8.383,9.037,8.213,8.0,,,7.562,,8.3,7.917,8.625,9.0,7.0,8.425,1,https://www.padelful.com/en/rackets/lok-carb-on-hype-2024,Lok Carb-on Hype 2024,1,https://pala-hack.com/en/padel-rackets/lok/lok-carb-on-hype-2024/,Lok Carb-On Hype 2024,1,https://padelzoom.es/lok-carb-on-hype-2024/,Lok Carb-on Hype 2024,1,https://www.padelreference.com/en/padel-rackets/p/lok-carb-on-hype-2024,Lok CARB ON HYPE 2024,0,,
